-14.0688,85.6528
-14.5967,85.6971
-14.1678,84.1748
-14.3488,80.0326
-14.0038,76.1941
-14.3077,71.6683
-14.731,67.2573
-15.5443,62.7658
-16.0018,58.7358
-15.4822,42.2175
-15.1113,39.1246
-14.6576,35.9087
-13.7381,32.6404
-12.8679,29.2847
-11.6378,25.8327
-10.2701,22.2649
-8.936,18.5119
-7.18497,15.2276
-5.29713,12.1176
-3.30189,8.74597
-1.11959,5.54273
1.34424,2.63456
4.06057,-0.234357
6.73457,-2.60775
9.95343,-5.0055
13.0459,-7.57051
16.129,-9.9043
19.3461,-12.1231
22.7091,-14.2488
26.2673,-16.2725
30.0331,-18.1372
33.9705,-19.5324
38.1282,-20.6626
42.265,-21.8423
46.5521,-22.8404
50.8776,-23.7406
55.3518,-24.4632
59.7704,-24.8911
64.3066,-25.3028
69.3053,-25.2867
73.9379,-25.2539
78.2926,-24.9035
82.8781,-24.5436
87.6148,-23.7241
92.313,-23.8704
96.6166,-24.9388
101.266,-27.4795
105.602,-30.05
108.835,-27.5501
111.251,-22.425
115.61,-18.7424
119.933,-16.5978
126.607,-14.8384
131.43,-11.9194
135.786,-8.84587
139.122,-5.43195
142.136,-2.77834
144.888,-0.625934
146.533,1.03811
147.86,2.67675
149.398,4.59576
152.109,6.79993
153.711,8.72795
154.716,11.0512
156.136,13.0558
156.898,15.6758
157.641,18.6371
157.524,22.0837
155.397,22.8705
156.906,25.2288
158.201,27.8168
158.662,29.4705
158.827,29.3991
155.568,34.4625
14.1903,-1.94453
14.4222,-2.31666
15.4926,-3.0871
17.5921,-4.39332
20.2316,-6.42205
23.1032,-8.81229
26.3904,-10.7126
30.0572,-11.6032
33.6792,-12.3173
37.7749,-12.5256
41.5582,-13.0984
45.3263,-13.6959
48.9412,-14.2396
53.3739,-13.732
56.8521,-13.7644
60.4814,-14.6264
64.0888,-12.9019
67.9848,-12.9383
72.597,-11.9492
76.5669,-11.6457
79.9673,-11.3915
83.3096,-10.7505
86.7458,-10.1131
89.5063,-10.4853
91.5282,-10.7631
93.9012,-11.0087
96.6022,-10.4378
98.909,-10.4552
101.201,-10.9899
104.045,-9.75517
108.335,-10.9588
113.292,-9.68792
117.429,-7.98473
121.619,-5.04472
124.129,-1.54133
127.226,0.578125
128.031,5.20436
129.028,8.78166
128.877,13.4325
128.461,17.2426
132.143,18.5351
130.518,23.1256
0.465889,68.1915
-0.278389,69.1413
-1.56486,71.509
-2.32684,72.9041
-3.02638,73.6693
-3.70444,74.2461
-4.61838,74.841
-5.25227,74.8466
-7.96428,73.5437
-8.93803,71.7469
-10.3098,68.4546
-10.1241,65.4112
-10.7172,61.2931
-10.3133,57.3696
-10.6113,53.8505
-11.0305,50.9034
-12.3771,47.9185
-13.9042,43.9147
-16.9623,36.1306
-20.2436,30.8844
-23.1153,25.4813
-23.5569,21.1642
-22.529,17.5778
-21.6498,14.2468
-19.9153,10.9208
-18.5911,6.75761
-17.4939,2.7711
-16.2825,-0.967624
-14.8079,-4.9892
-12.4484,-9.03807
-10.1489,-12.8888
-6.8445,-16.4503
-3.83203,-19.5779
-0.83338,-22.7302
2.75906,-25.211
6.05867,-27.9881
9.20084,-30.8921
12.4649,-33.8595
16.3137,-36.3292
20.5252,-37.7616
24.5914,-39.2973
28.547,-40.8063
32.8196,-41.8388
37.2149,-42.9506
41.6511,-43.9003
45.4728,-44.861
49.7865,-45.6775
54.1038,-46.5401
59.0181,-46.1284
64.3075,-45.8786
69.0959,-44.5299
73.7104,-44.1048
78.1537,-43.8246
83.2208,-42.949
88.0222,-42.3852
93.6316,-43.7582
98.3415,-44.5039
103.492,-44.802
108.837,-44.8643
112.817,-44.2232
116.082,-41.1133
119.13,-38.0332
122.876,-35.5792
124.854,-32.2396
125.183,-29.8527
126.402,-25.548
127.314,-22.7829
128.465,-20.2862
130.135,-16.974
132.873,-14.1949
135.042,-12.2735
136.547,-10.0908
137.27,-6.82862
139.187,-3.00118
142.163,0.599174
143.376,3.58371
143.072,5.48097
145.884,9.38713
146.734,14.5044
148.816,19.2903
150.811,23.9083
151.414,27.8191
152.665,32.6579
153.384,36.0309
152.494,40.3171
152.998,44.1529
154.599,49.0667
156.112,52.6485
156.088,55.0303
150.965,61.3609
150.032,66.4943
148.123,70.2899
145.807,73.846
143.329,76.7314
140.334,78.5209
137.114,80.7524
133.926,83.5638
131.112,84.8485
127.97,87.8357
125.179,89.492
121.856,91.8651
118.034,92.2417
113.078,92.898
108.86,93.2904
105.202,94.2253
101.509,95.1278
97.2092,95.8909
92.7072,96.5302
87.9368,97.4647
83.9345,97.9221
79.4466,97.8347
74.2953,97.9285
68.3164,96.2553
63.1906,95.661
58.0268,95.8587
52.3323,96.2108
47.6382,96.1509
42.7491,95.6252
37.3976,95.4797
32.6466,94.5697
27.3722,94.0511
22.1444,93.0881
17.8856,91.3273
14.0098,89.9314
9.37984,88.2257
5.35486,86.4952
1.6878,84.7837
-1.83403,82.8264
-4.26833,80.4736
-7.17919,78.3752
-10.2885,75.723
-13.8107,72.7488
-15.2131,70.1289
-18.2622,66.6904
-21.3746,63.3297
-24.2222,60.178
-26.1513,57.3363
-28.1257,53.8468
-30.374,50.6203
-32.3942,47.6499
-33.0991,43.7412
-33.4484,40.1381
-34.1368,36.9936
-34.5793,33.5136
-35.3934,29.3936
-36.4454,25.0064
-36.3813,21.7194
-36.1021,17.5536
-35.2345,13.8358
-34.2498,10.59
-33.1502,6.45967
-30.9353,2.86908
-28.663,-0.0701816
-25.8111,-2.86504
-23.0012,-6.19096
-20.2733,-9.26854
-17.2921,-12.2811
-14.1273,-15.1615
-10.7475,-18.2941
-7.22855,-21.1747
-3.35922,-23.8161
0.478712,-26.2151
4.67105,-28.476
9.04162,-30.3194
13.4954,-32.3047
17.7673,-34.3466
22.3108,-36.3207
26.9533,-38.0335
32,-39.3447
37.0186,-40.7754
41.884,-42.0145
46.7854,-42.9262
51.7451,-42.92
56.7604,-43.0467
61.533,-43.7971
66.6947,-44.4183
71.8727,-44.211
77.2537,-43.407
82.7785,-42.7365
88.0721,-41.7509
93.738,-41.3108
98.6301,-39.8881
103.142,-37.9504
107.774,-37.2064
111.79,-36.531
115.113,-36.4793
117.41,-35.7502
119.888,-35.029
121.185,-35.5891
123.102,-35.7777
125.166,-36.9084
126.748,-36.4436
128.474,-35.5458
131.013,-34.4499
132.765,-32.329
135.404,-29.3229
137.229,-27.3287
138.023,-25.7522
139.277,-24.6271
141.557,-21.2184
143.668,-18.9874
144.881,-15.8199
147.119,-13.2705
148.602,-11.2533
150.178,-9.6374
150.718,-8.45993
151.747,-6.31638
-4.17996,71.8946
-4.01366,74.5308
-4.70399,76.3846
-6.87227,76.5349
-9.29918,75.4586
-10.3142,74.7875
-12.1854,73.0017
-12.769,70.676
-13.2581,67.4143
-13.2758,64.3966
-14.8903,61.1241
-16.5767,57.7634
-19.253,53.5369
-20.4279,49.9943
-21.953,45.5201
-22.5445,42.3793
-22.6348,39.7683
-22.5073,35.8625
-24.8586,32.1043
-27.4233,27.6916
-29.1634,22.45
-29.2531,18.472
-27.7896,15.0148
-26.2958,11.0376
-24.209,7.43254
-22.8604,3.00297
-21.0495,-0.611332
-18.4483,-4.15423
-15.762,-7.50389
-12.7981,-10.7877
-9.80935,-14.7862
-6.3083,-17.9889
-3.05793,-20.7309
1.13256,-23.4138
5.12987,-25.9466
9.08884,-28.2699
13.3778,-30.6282
17.5199,-32.8473
21.9506,-34.8694
26.0218,-36.6118
30.6124,-37.9367
35.3429,-38.9912
40.2789,-39.8218
44.9648,-41.3755
50.045,-41.3005
55.1275,-41.0412
59.9771,-40.889
64.7285,-40.8726
69.5801,-41.1192
74.4787,-40.1222
78.4876,-39.5531
82.9484,-39.2974
87.2616,-39.29
93.5649,-38.9143
100.024,-41.0417
104.319,-41.9259
105.676,-40.4791
109.254,-36.8575
112.186,-34.9531
114.36,-33.0418
115.806,-31.9239
116.965,-30.2293
118.254,-29.469
118.789,-28.5415
119.187,-27.1403
119.721,-25.1925
119.667,-23.1623
120.687,-22.1518
120.462,-17.7114
119.551,-15.0137
119.646,-14.9369
119.503,-13.9863
119.417,-13.3053
118.2,-11.5743
117.384,-9.75148
120.387,-6.84737
122.746,-1.10485
121.733,5.63468
121.193,13.1338
120.034,18.5295
119.744,21.6876
121.781,24.1622
124.173,29.5648
125.73,34.7626
121.325,49.8676
119.999,52.5131
120.063,55.8609
122.405,58.5913
119.144,64.7389
115.451,71.446
113.796,77.3983
112.16,82.8164
112.445,86.4431
115.724,85.9976
115.309,86.6027
109.259,89.8702
103.768,93.4012
97.2976,96.7335
91.9813,98.5344
86.1434,101.073
80.3358,102.867
75.1302,103.965
69.3439,104.567
63.5879,103.518
58.4007,102.971
53.2979,104.342
47.817,105.792
42.6795,106.446
37.555,106.84
32.1887,106.752
26.6432,106.547
21.7412,105.909
16.9029,105.269
12.4252,104.377
8.16959,103.247
3.97323,102.087
-0.788925,100.663
-3.75068,99.2095
-9.24424,97.4327
-12.0876,95.4379
-15.8311,93.2413
-18.555,91.7522
-20.7059,90.5084
-23.8063,87.34
-26.7224,83.95
-30.6061,80.3883
-33.1226,76.5764
-32.4355,73.2528
-32.6675,70.3365
-36.3771,66.4276
-37.6369,63.0707
-40.2843,59.231
-42.0057,54.4766
-42.6453,49.9238
-41.8863,45.7752
-40.7327,42.1872
-39.7536,38.3749
-39.1509,34.8742
-39.0747,30.0138
-38.0072,25.2856
-38.1942,18.9379
-36.9033,13.778
-34.8387,8.64274
-32.2455,3.9569
-28.7064,0.282557
-25.2923,-3.20274
-21.2358,-6.49661
-17.148,-9.55538
-13.0253,-12.676
-8.64719,-15.8039
-4.02238,-18.576
0.639396,-21.1285
5.30404,-23.3873
10.4522,-25.1578
15.6991,-26.9307
20.8515,-28.4902
26.397,-29.544
31.9491,-30.3085
37.7463,-31.2478
43.5511,-32.1841
49.4371,-32.6945
55.2227,-32.4858
61.0746,-31.1821
66.9067,-30.4784
72.2316,-30.3187
78.1009,-29.8867
83.9242,-29.4731
89.5304,-29.2975
93.4773,-28.9153
97.9937,-28.0564
102.871,-26.1646
106.356,-24.7899
106.37,-21.3621
104.902,-19.5155
105.214,-20.3122
108.002,-22.1254
110.068,-22.5586
111.835,-21.6908
113.677,-20.7871
114.909,-19.0612
115.851,-17.2376
14.1964,66.5983
13.0328,66.7933
11.9338,67.5595
9.56719,68.5462
7.36773,69.6541
6.10569,70.4579
5.50423,70.5964
4.47296,70.285
2.75425,68.6741
-0.663863,67.9934
-1.80716,66.838
-4.6844,64.8778
-7.8886,62.0692
-9.62633,59.8767
-11.623,57.9697
-13.0107,55.0227
-13.7985,52.3651
-16.0901,49.0431
-16.964,46.7441
-18.0676,42.7884
-19.4222,39.4561
-20.9313,35.648
-21.8639,31.6453
-22.3004,26.7279
-22.6748,22.8293
-22.4665,18.7517
-21.4837,13.5085
-19.7831,10.1854
-17.6028,7.51392
-15.2064,5.22868
-12.8291,2.70588
-10.824,0.735697
-8.39005,-2.30871
-3.67753,-5.06218
-1.83564,-9.98848
-1.27813,-16.3352
0.711282,-21.6575
3.09903,-26.5639
6.56075,-30.5912
10.3464,-33.9802
14.5845,-36.6644
19.4808,-38.244
24.2664,-40.0716
29.2825,-41.4846
34.1312,-43.2493
39.3758,-43.77
45.1401,-43.3383
50.8342,-42.6896
55.6589,-43.0988
61.0291,-42.9998
66.7785,-42.4363
71.476,-42.6167
76.6018,-43.5316
80.377,-44.3285
82.7421,-46.033
85.4937,-46.8465
88.9328,-48.9192
91.7726,-49.5806
94.9695,-50.1918
96.6256,-51.1037
98.1128,-51.6475
97.9146,-51.8409
21.8785,71.7252
20.7555,71.6691
19.6447,71.7379
15.4247,70.8131
11.9469,69.4788
8.12554,67.3621
4.49658,65.0445
1.16275,62.8203
-2.13479,60.4485
-5.12899,57.2666
-7.49782,54.7373
-7.67726,53.0641
-7.4456,51.1841
-9.86111,47.8605
-11.05,44.2714
-12.4599,40.8954
-13.1772,37.0512
-12.9663,32.9946
-13.3083,29.1857
-14.4484,24.2283
-14.5466,19.7187
-13.6607,16.1244
-12.3252,12.1488
-10.2706,8.56521
-7.96724,5.10074
-5.08156,2.09483
-3.10788,-1.96913
-0.212851,-5.3169
2.81818,-8.39348
5.99368,-11.9545
9.14267,-15.3618
12.5095,-18.8966
16.2225,-22.4128
20.477,-25.3583
